Order,Order_Group,Species,Classification,Classification_Simple,AA_Dist,dN_Dist,dS_Dist,ML_Dist,P_Dist,Ztest_Dist,AA_Sim,dN_Sim,dS_Sim,ML_Sim,P_Sim,Ztest_Sim
Araneae,Araneae_Group_1,Scytodes_fusca,NA,NA,0.1725297855,0.1109527329,0.9422684546,0.1931840387,0.2244897959,0.1560494903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_10,Zosis_geniculata,I,0,0.08056443663,0.0553812866,0.7169667807,0.1235669624,0.1523190596,0.1221773405,0.0032987038,0.001437751767,0,0.0007783424333,0.001086914233,0.5458688252
Araneae,Araneae_Group_11,Tetragnatha_maxillosa,P,NA,0.02820593747,0.03035307066,0.6055888179,0.1259627688,0.1528264397,0.1209359225,0,0,0.001670947942,0.0002769977247,0.0003861775948,0.9199792334
Araneae,Araneae_Group_12,Glenognatha_sp,NA,NA,0.02961650008,0.02185511793,0.5853389147,0.08645380138,0.1105573733,0.1397554395,0,0,0.00281845747,0.00046209929,0.00064530072,0.7270507423
Araneae,Araneae_Group_13,Dyschiriognatha_sp,NA,NA,0.0272496424,0.0117834317,0.369183006,0.0582587247,0.0769230769,0.1492889888,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_14,Dyschiriognatha_sp,NA,NA,0.0385722748,0.0214045443,0.5198603854,0.0884425423,0.1129032258,0.1556939176,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_15,Neonesiotes_remiformis,P,NA,0.07559978415,0.0619801108,0.5536094147,0.119372615,0.1462300925,0.1087533961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_16,Heteropoda_nobilis,P,NA,0.0791869937,0.05468592373,0.6457655699,0.1205785423,0.1485728894,0.133198477,0.0032394776,0.001413326633,0.03779508023,0.0076932704,0.01067760053,0.337559192
Araneae,Araneae_Group_17,Salticidae_sp,NA,NA,0.08727111675,0.0580399977,0.4369158563,0.1065441647,0.1324200913,0.1496243604,0,0,0,0,0,1
Araneae,Araneae_Group_18,Flacillula_minuta,P,NA,0.05299110515,0.03430184448,0.6362799553,0.1054039464,0.132243393,0.1551689315,0,0,0.1854717595,0.02730592994,0.03708007175,0.07437470239
Araneae,Araneae_Group_19,Menemerus_bivittatus,I,0,0.03907826261,0.02577869477,0.5322139174,0.1016426086,0.1268562402,0.1510025149,0,0,0.0064655573,0.0010899068,0.00152207,0.3177664315
Araneae,Araneae_Group_2,Physocyclus_globosus,I,0,0.1291710077,0.0865644168,0.8665860061,0.1611559692,0.1929641454,0.1461298314,0,0,0.002309485233,0.0003849982,0.0005376344,0.7725517132
Araneae,Araneae_Group_20,Sandalodes_sp,NA,NA,0.0666913745,0.0423528713,0.4925580543,0.1021957561,0.128169306,0.1183096729,0,0,0,0,0,1
Araneae,Araneae_Group_21,Thorelliola_ensifera,P,NA,0.03673049634,0.02203214165,0.6655640793,0.1024573368,0.1283811334,0.1412365867,0.0065823201,0.004171387771,0.003183860148,0.003457729595,0.004783843276,0.5145456731
Araneae,Araneae_Group_22,Plexippus_paykulli,P,NA,0.03602089709,0.02160900018,0.5508064792,0.09561563186,0.1198151089,0.1437984362,0,0,0,0,0,1
Araneae,Araneae_Group_23,Salticidae_sp,NA,NA,0.0723206616,0.04782581018,0.533581134,0.1092395332,0.1353846154,0.1458928216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_24,Salticidae_sp,NA,NA,0.0400303703,0.0194371791,0.466797676,0.07714369585,0.09955804465,0.1394592412,0,0,0.0074258032,0.0012246937,0.0017094017,0.3175355846
Araneae,Araneae_Group_25,Cosmophasis_lami,P,NA,0.04672999091,0.02721152434,0.4276837862,0.08605190124,0.1094988076,0.1424445321,0.001365809043,0.0005951741619,0.01406942531,0.002662834724,0.003698349338,0.5186536775
Araneae,Araneae_Group_26,Frigga_crocuta,P,NA,0.03764944403,0.02550770369,0.4385731766,0.08010564349,0.1024047387,0.1425885991,0.001777827531,0.0007718076727,0.005369678878,0.001301489142,0.001809219107,0.7193145006
Araneae,Araneae_Group_27,Leucauge_sp,NA,NA,0.0741079722,0.0469286558,0.5912295593,0.1194657869,0.1474983809,0.1177109133,0,0,0.0656669183,0.0108547169,0.0150214592,0.0072240161
Araneae,Araneae_Group_28,Rhomphaea_cometes,P,NA,0.04100262129,0.03333165312,0.6062123833,0.1088998964,0.1355321584,0.1295894071,0,0,0.0142861462,0.0023699981,0.0033057851,0.1569470865
Araneae,Araneae_Group_29,Misumenops_temihana,E,1,0.1322216347,0.0848500569,0.7889209981,0.1466016135,0.1750380518,0.1139971703,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_3,Pholcus_ancoralis,P,NA,0.1368651687,0.09236127308,0.6742728276,0.1576470257,0.1865084329,0.2472294937,0,0,0.0008546643848,0.0001470580362,0.0002053554914,0.9155199654
Araneae,Araneae_Group_30,Clubiona_samoensis,P,NA,0.03984662884,0.01972130934,0.5875455438,0.09936534418,0.124864522,0.1687257096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_31,Clubiona_samoensis,P,NA,0.03920462503,0.01913047573,0.3994955057,0.09188857203,0.1152147181,0.1482519563,0,0,0.007582936756,0.00124836723,0.001740801315,0.535658422
Araneae,Araneae_Group_32,Australaena_zimmermani,E,1,0.0811901547,0.0559845304,0.3938390416,0.0921726477,0.1155409859,0.1230373429,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_33,Australaena_zimmermani,E,1,0.03338414303,0.01549269197,0.4286649884,0.06775592823,0.08801107247,0.1272320564,0,0,0.0186067982,0.003077697467,0.004287245467,0.3631849235
Araneae,Araneae_Group_34,Argyrodes_samoensis,P,NA,0.0665332217,0.044388787,0.6054738069,0.1178061331,0.1447068623,0.1151246335,0.002475111193,0.001078809547,0.07272748182,0.01218011192,0.0167682508,0.1552067906
Araneae,Araneae_Group_35,Thelacantha_brevispina,P,NA,0.02201367032,0.02363923528,0.6624639113,0.1023618064,0.1289105063,0.1245337208,0,0,0,0,0,1
Araneae,Araneae_Group_36,Theridion_sp,NA,NA,0.0769610411,0.0462701768,0.449297436,0.09275536997,0.1172112903,0.1644243951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_37,Cyclosa_sp,NA,NA,0.0195445961,0.008866505948,0.4255874776,0.06456924186,0.08522306218,0.1418560625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_38,Cyclosa_tauraai,E,1,0.01836182489,0.02105418555,0.5872447339,0.08990366581,0.1135037671,0.1601382964,0.000773864146,0.000337883723,0.03040111164,0.005182494428,0.007199788913,0.1191373969
Araneae,Araneae_Group_39,Keijia_mneon,P,NA,0.04198913062,0.02303332849,0.5610122931,0.0905261822,0.1141552511,0.1185463469,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_4,Tetragnatha_nitens,P,NA,0.04044391955,0.03504113369,0.8257364685,0.1241596724,0.1532125206,0.1376726519,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_40,Theridion_sp,NA,NA,0.0221411259,0.0127730602,0.5207624496,0.0766430975,0.09808895655,0.13768867,0,0,0.004395972467,0.0007319465667,0.001021759967,0.5451570394
Araneae,Araneae_Group_41,Theridion_societatis,E,1,0,0,0.1135768121,0.01819650293,0.0250732925,0.1285495864,0,0,0.0044023919,0.0007409854,0.001034782833,0.5451554964
Araneae,Araneae_Group_42,Nesticodes_rufipes,I,0,0.0517762695,0.026443417,0.3999440084,0.0709634094,0.0920096852,0.1378749547,0.0045977092,0.0020020032,0.0065288769,0.0021820998,0.00304414,0.5080462193
Araneae,Araneae_Group_43,Theridion_melanostictum,I,0,0.0110498362,0.0048387265,0.4230920781,0.07307043403,0.09445755183,0.1319530791,0,0,0,0,0,1
Araneae,Araneae_Group_44,Coleosoma_floridanum,I,0,0.01502480744,0.006707940456,0.4620844844,0.07256040568,0.09292031359,0.1368111518,0.008434015463,0.003926128793,0.03519345568,0.008023176794,0.01109593792,0.24528493
Araneae,Araneae_Group_45,Araneidae_sp,NA,NA,0.0167784626,0.01042991775,0.4001581897,0.0773481499,0.098827981,0.1353627612,0,0,0.0071770883,0.0011797483,0.0016474465,0.3175953694
Araneae,Araneae_Group_46,Neoscona_theisi,P,NA,0.006269613,0.0027322435,0.1349785346,0.0240811283,0.0329896907,0.1151417692,0,0,0.003007568171,0.0005178926,0.0007215007143,0.8047973377
Araneae,Araneae_Group_47,Tetragnatha_macilenta,P,NA,0,0,0.1192201119,0.02093278698,0.02868107935,0.1263649776,0,0,0,0,0,1
Araneae,Araneae_Group_48,Tetragnatha_macilenta,P,NA,0.009067131575,0.003946074975,0.1206665932,0.02116135805,0.02898984985,0.128619348,0.004530092583,0.001974952117,0.0102163222,0.0027729592,0.003857699933,0.3794202999
Araneae,Araneae_Group_49,Misumenops_melloleitaoi,E,1,0,0,0.1115742279,0.0188249191,0.0258751903,0.1381592055,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_5,Tetragnatha_rava,E,1,0.04118879774,0.03613841928,0.8558115153,0.1211796584,0.1498110793,0.139417156,0,0,0.01705843791,0.002869511662,0.003992084814,0.4901348473
Araneae,Araneae_Group_50,Misumenops_melloleitaoi,E,1,0,0,0.1100716215,0.01861863567,0.02558751857,0.1382648618,0,0,0.00775221405,0.00127991605,0.0017825312,0.5783489367
Araneae,Araneae_Group_51,Theridion_societatis,E,1,0.00279831814,0.0012230388,0.1073034035,0.01787311702,0.02464651028,0.1302348749,0.0032118344,0.001408061533,0.0111171746,0.002649866067,0.003690556267,0.2007032521
Araneae,Araneae_Group_52,Neoscona_theisi,P,NA,0.01217788884,0.005283199805,0.1729491633,0.03014872813,0.0409171292,0.1451884332,0.02168549383,0.009369262667,0.0405241017,0.01254594663,0.01725012683,0.07557214647
Araneae,Araneae_Group_6,Tetragnatha_macilenta,P,NA,0,0.0020147762,0.5101828318,0.0698450427,0.09142025756,0.1327284984,0,0,0.02299097534,0.00379235768,0.005272703418,0.206801903
Araneae,Araneae_Group_7,Tetragnatha_macilenta,P,NA,0,0,0.1839266469,0.02781028838,0.03792854688,0.1299206328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Araneae,Araneae_Group_8,Leucauge_granulata,P,NA,0.05959531017,0.04976556936,0.7606925446,0.1353956005,0.1643896089,0.1316485333,0.004646407617,0.002024768258,0,0.001098001868,0.001517159786,0.7711887353
Araneae,Araneae_Group_9,Tangaroa_tahitiensis,E,1,0.102530589,0.06854675337,0.5393098026,0.1345667147,0.1632231541,0.1540097739,0,0,0.1366809169,0.02131984617,0.0291402518,0.0265931182
Blattodea,Blattodea_Group_1,Ectobiidae_sp,NA,NA,0.061195561,0.0430598202,0.9266372743,0.2467929768,0.1691022965,0.06992532638,0,0,0,0,0,1
Blattodea,Blattodea_Group_2,Pycnoscelus_surinamensis,I,0,0.03178544633,0.04000038353,0.9032716182,0.223834626,0.1579679889,0.05504067995,0.006472006533,0.002873403533,0.1119810532,0.02904361777,0.02732728003,0.1062790395
Blattodea,Blattodea_Group_3,Lobopterella_dimidiatipes,P,NA,0.03263763895,0.03216325475,0.8518669008,0.2220381239,0.1621580111,0.06077912895,0,0,0,0,0,1
Blattodea,Blattodea_Group_4,Blattella_lituricollis,NA,NA,0.0307716587,0.0284988693,0.7461941474,0.1930955606,0.1377870564,0.04933353212,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Blattodea,Blattodea_Group_5,Balta_notulata,P,NA,0.04417005046,0.02543012618,0.7516859777,0.1741552405,0.1303026376,0.0476554948,0.003934396828,0.001880858126,0.0008951792619,0.001680961028,0.001660397141,0.6718884817
Blattodea,Blattodea_Group_6,Ectobiidae_sp,NA,NA,0.08158939411,0.05241952234,0.7820982807,0.2264321079,0.1567167244,0.06429328018,0.00592340222,0.002576118507,0.100263727,0.02452589196,0.02294756358,0.1154994924
Blattodea,Blattodea_Group_7,Polyzosteriinae_sp,NA,NA,0.0131580846,0.0058083543,0.6654773963,0.1354390511,0.1106471816,0.0058083543,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_1,Curculionidae_sp,NA,NA,0.07051331095,0.07621607655,1.180463974,0.2717186872,0.223589504,0,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_10,#N/A,#N/A,#N/A,0.0769610411,0.0611336221,0.770204874,0.2433211292,0.203957382,8.11E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_100,Conoderus_pallipes,P,NA,0.01007533501,0.009880163942,0.8289665665,0.1882540574,0.1650047386,2.49E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_101,Cantharidae_sp,NA,NA,0.152563766,0.06677355178,0.2688783801,0.1085846187,0.1000578388,7.59E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_102,Endomychidae_sp,NA,NA,0.04755340835,0.04365838,0.7633282023,0.1815148389,0.1595665172,1.85E-12,0.00280823904,0.00123427328,0.06111105251,0.01551900295,0.01520262098,0.3105406399
Coleoptera,Coleoptera_Group_103,Zopheridae_sp,NA,NA,0.0410313967,0.027162531,0.9146293101,0.1864977678,0.164105908,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_104,Staphylinidae_sp,NA,NA,0.0196727656,0.0331518348,0.750551035,0.1836898924,0.1612903226,5.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_105,Hydrophilidae_sp,NA,NA,0.01895664075,0.02061486015,0.9639345175,0.1809465621,0.1598064797,5.10E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_106,Staphylinidae_sp,NA,NA,0.01885016795,0.0105232613,0.952180377,0.1650495294,0.1468731855,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_107,Staphylinidae_sp,NA,NA,0.0317486983,0.03279949378,0.8630373974,0.180410796,0.1587487891,3.13E-12,0,0,0.1107027111,0.02500405897,0.02441006843,0.1712864437
Coleoptera,Coleoptera_Group_108,Simodactylus_cinnamomeus,P,NA,0.006621186375,0.0184569068,0.8546062039,0.197330477,0.1724836696,6.75E-08,0.0007917671333,0.0003541078833,0.01924925132,0.005006406317,0.00497434785,0.4414274319
Coleoptera,Coleoptera_Group_109,Hesperobaenus_capito,P,NA,0.0515578097,0.04359922573,0.6069889592,0.1829288435,0.1588026383,4.07E-08,0,0,0.00424631,0.0010152894,0.001014713333,0.5451930244
Coleoptera,Coleoptera_Group_11,Diachus_auratus,I,0,0.09432606543,0.05799211608,1.011294344,0.2405442183,0.2026087926,0,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_110,Latridiidae_sp,NA,NA,0.06227103,0.0545504253,0.7030704594,0.178049791,0.1552511416,1.98E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_111,Euxestus_sp,NA,NA,0.01582828423,0.0209950728,0.7796082301,0.1642822574,0.1465918311,8.33E-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_112,Chrysomelidae_sp,NA,NA,0.0156059634,0.0234256739,0.5245922623,0.130510213,0.1188421131,3.78E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_113,Endomychidae_sp,NA,NA,0.0877761602,0.06635784573,0.5598519752,0.1738083774,0.1524557631,1.17E-09,0.003115287467,0.0013675262,0.004310451633,0.002038238867,0.002034071867,0.6772380207
Coleoptera,Coleoptera_Group_114,Staphylinidae_sp,NA,NA,0.0423358908,0.0529553814,0.6758285421,0.1899777368,0.1656241439,4.10E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_115,Sybra_sp,NA,NA,0.03721388665,0.03224499785,0.7088650842,0.194297783,0.1670788904,8.80E-05,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_116,#N/A,#N/A,#N/A,0.0234202742,0.023006335,0.800761491,0.1665480219,0.1476407915,1.50E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_117,Anthicidae_sp,NA,NA,0.0462807526,0.0352604736,0.8152885997,0.1805554015,0.1584158416,2.12E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_118,Ptilodactylidae_sp,NA,NA,0.0382212128,0.0434825565,0.8014460138,0.1881256021,0.1642622862,0,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_119,Hydrophilidae_sp,NA,NA,0.018692133,0.0250283913,0.7868382383,0.1806246357,0.1592268355,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_12,Dermestidae_sp,NA,NA,0.0811255448,0.0741120234,1.056399025,0.2355040731,0.200913242,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_120,#N/A,#N/A,#N/A,0.0425596144,0.0433066432,0.8638622435,0.180760699,0.1582952816,1.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_121,Carpophilus_oculatus,P,NA,0.01681878253,0.0161613481,1.059225966,0.1748202571,0.1541824231,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_122,Nitidulidae_sp,NA,NA,0.0137933221,0.0208419108,0.8239592165,0.1596349984,0.143250872,5.00E-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_123,Nitidulidae_sp,NA,NA,0.01443935123,0.01429288053,0.7650493952,0.1456007336,0.1321001762,0,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_124,Nitidulidae_sp,NA,NA,0,0.006506341613,0.5016493091,0.1028366353,0.09565646716,1.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_125,Epuraea_ocularis,P,NA,0.02780385009,0.02946889336,0.8475489592,0.1712820646,0.1517114087,1.08E-10,0,0,0.003533789839,0.0008756690571,0.0008745740786,0.6345008806
Coleoptera,Coleoptera_Group_126,#N/A,#N/A,#N/A,0.1094842328,0.0623859635,0.5679195279,0.1889226431,0.1633663366,6.96E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_127,#N/A,#N/A,#N/A,0.0522684285,0.04305384127,0.7148964666,0.180020793,0.1587105409,4.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_128,#N/A,#N/A,#N/A,0.0779615415,0.06841527255,0.5511149077,0.1902152344,0.165085389,3.24E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_129,Phenolia_sp,NA,NA,0.02438595223,0.025522699,0.824739855,0.1723092561,0.1531641347,3.33E-11,0,0,0.04723273313,0.01152721187,0.011420414,0.3360457343
Coleoptera,Coleoptera_Group_13,Araecerus_sp,NA,NA,0.04974075313,0.04086951648,0.9623505498,0.2067422007,0.1788756723,0,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_130,Oedemeridae_sp,NA,NA,0.03041604022,0.02243883808,0.7691782375,0.1720564061,0.1525855727,1.67E-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_131,Nitidulidae_sp,NA,NA,0.0419641991,0.0358696215,0.5229531733,0.1654417203,0.1457399103,2.88E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_132,#N/A,#N/A,#N/A,0.006514681,0.0205391809,0.7488966226,0.1581889586,0.1413276231,1.37E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_133,Lithocharis_nigriceps,NA,NA,0.0474022389,0.03442948555,0.5354164987,0.1554247281,0.1385083714,9.38E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_134,Hydrophilidae_sp,NA,NA,0.0380998462,0.038130343,0.6398338727,0.1651211295,0.1461100569,1.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_135,Ananca_kanack,NA,NA,0.03381337753,0.03865076878,0.6141789461,0.1734806291,0.1519457961,5.38E-09,0,0,0.01161171256,0.002749998122,0.002742689302,0.4995919955
Coleoptera,Coleoptera_Group_136,Brachypeplus_sp,NA,NA,0.0571584138,0.04667545375,0.6322920544,0.1728925248,0.1522070015,6.72E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_137,Calymmaderus_incisus,NA,NA,0.0578939784,0.0542652489,0.6594874527,0.1811530518,0.1585099833,5.60E-08,0.02552145773,0.01324580773,0.01533526553,0.01572507087,0.01543209873,0.8814869843
Coleoptera,Coleoptera_Group_138,Carabidae_sp,NA,NA,0.07800729187,0.04223324167,0.6431021342,0.1580213007,0.1419263223,1.22E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_139,Neotrichiorhyssemus_hirsutus,P,NA,0.03665021307,0.0382607002,0.6228712962,0.1645807108,0.1456242468,5.72E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_14,Araecerus_sp,NA,NA,0.05604053253,0.05444398357,0.9095650671,0.2132958278,0.1842523569,1.25E-11,0.00870324322,0.00385990776,0.02951728736,0.01048494879,0.01035288043,0.2849261288
Coleoptera,Coleoptera_Group_140,Agrilus_indignus,P,NA,0.0693980786,0.04545441374,0.796785579,0.19745417,0.1714837735,2.31E-05,0.00534507929,0.00296665969,0.01117912415,0.00518117276,0.0051068671,0.7316752446
Coleoptera,Coleoptera_Group_141,Mochtherus_tetraspilotus,NA,NA,0.007852678089,0.02165216667,0.6004900658,0.1348144646,0.1215545648,3.24E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_142,Mecyclothorax_sp,NA,NA,0.01524059224,0.01648984843,0.5352974103,0.1222591717,0.1111111111,8.77E-09,0,0,0.1262179564,0.02841546147,0.02790461697,1.90E-05
Coleoptera,Coleoptera_Group_143,Perigona_nigriceps,I,0,0.01733412945,0.02311927349,0.5427195935,0.1233345647,0.1127056995,7.97E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_144,Chlaenius_sp,NA,NA,0.02010134021,0.02776882879,0.4471624808,0.1125785621,0.103500761,6.20E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_145,Acupalpus_sp,NA,NA,0.03453751642,0.02609227604,0.5243114371,0.1233238916,0.1124159365,1.86E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_146,Colpodes_sp,NA,NA,0.06353437508,0.04615932958,0.5883980105,0.1684125909,0.1484267658,2.64E-05,0.0006450980972,0.0008091258306,0.07587182777,0.01744418011,0.01687849754,0.1583986502
Coleoptera,Coleoptera_Group_147,Litargus_vestitus,I,0,0.05550884436,0.05162047735,0.5385156201,0.1598992206,0.1411789198,3.16E-06,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_148,Staphylinidae_sp,NA,NA,0.0413038061,0.0341565153,0.686605554,0.1559071218,0.1385199241,1.71E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_149,Caccodes_sp,NA,NA,0.05781322572,0.04579793458,0.4818369571,0.1418369643,0.1273489536,6.72E-08,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_15,#N/A,#N/A,#N/A,0.07456629005,0.069188385,1.032109583,0.2399728001,0.2024793963,1.11E-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_150,Atheta_sp,NA,NA,0.01533241335,0.0153069278,0.5095839816,0.1113895291,0.1028661617,2.04E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_151,Staphylinidae_sp,NA,NA,0.03752062165,0.036695449,0.5745011824,0.1657654833,0.1463564971,2.04E-06,0,0,0.044789426,0.0108022466,0.0107296137,0.0239890457
Coleoptera,Coleoptera_Group_152,Staphylinidae_sp,NA,NA,0.0093023927,0.01653939371,0.7484427648,0.1413350141,0.127881724,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_153,Carpelimus_sp,NA,NA,0.0046434701,0.0143924825,0.5093065251,0.1273730077,0.1157025122,3.33E-05,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_154,Carpelimus_sp,NA,NA,0.06953993151,0.05863859977,0.7134146906,0.1937900949,0.1685649827,8.00E-09,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_16,Caryedon_sp,NA,NA,0.0670107103,0.0565772389,0.9930854508,0.243945819,0.2054794521,1.33E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_17,Curculionidae_sp,NA,NA,0.08848843205,0.0699926941,0.9840427567,0.2353018581,0.200152207,1.06E-10,0.0046403796,0.0020442943,0.444007902,0.0866734786,0.0821917808,0
Coleoptera,Coleoptera_Group_18,Curculionidae_sp,NA,NA,0.018692133,0.0133886151,0.9602389876,0.16291196,0.1461187215,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_19,Curculionidae_sp,NA,NA,0.0920746789,0.0584940607,1.004476835,0.2323204191,0.1991117885,6.67E-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_2,Curculionidae_sp,NA,NA,0.1546652817,0.1082615833,0.9045581677,0.2715114403,0.223525836,2.44E-10,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_20,Cylas_formicarius,I,0,0.1479849408,0.1007565902,0.619963551,0.2413406337,0.2003577818,4.40E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_21,#N/A,#N/A,#N/A,0.09874706874,0.0733847409,0.8755848748,0.2268286163,0.1933028919,1.21E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_22,Curculionidae_sp,NA,NA,0.04180493555,0.0290677944,0.8068067018,0.1967736179,0.1725578825,5.89E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_23,Curculionidae_sp,NA,NA,0.0814355254,0.06722062268,0.9179547777,0.228629182,0.1955132074,0,0.0167858679,0.00735383955,0.00325734945,0.006267426067,0.006209793167,0.4841268506
Coleoptera,Coleoptera_Group_24,Nezara_viridula,I,0,0.1037144725,0.0878905557,0.7878332531,0.2247124473,0.1906779661,3.00E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Coleoptera,Coleoptera_Group_25,Euplatypus_sp,NA,NA,0.1072056626,0.08175266726,0.8564199916,0.2430264529,0.2042755431,3.80E-10,0,0,0,0,0,1
Coleoptera,Coleoptera_Group_26,Coccotrypes_cyperi,P,NA,0.02030492113,0.0264971318,0.7973292002,0.1776702813,0.1580299666,2.51E-07,0.003108008733,0.001356622867,0.0043764008,0.0020408619,0.002036408667,0.3822618763
Coleoptera,Coleoptera_Group_27,Curculionidae_sp,NA,NA,0.00701505995,0.0113364968,1.066869408,0.1734537071,0.1556072222,3.69E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
