Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
286,Diptera_Group_171,,,,,0,,2,native,0.0719376103119381,0.9280623896880615,0.05234048266756709,0.0,0.00754306024393822,0.0,0.056374457076447816,0.0,0.0,0.0,2.1935879736155848e-08,0.9999999999999999,0.0197210187227663,
287,Diptera_Group_172,,,,,0,,1,native,0.030742416028046244,0.9692575839719536,0.048235599628339995,,0.00754306024393822,,0.05632940092973809,,0.0,,2.393005062126093e-08,,0.019731532032217294,
288,Diptera_Group_173,,,,,0,,2,native,0.023180918574756203,0.9768190814252441,0.048235599628339995,0.011989809053794159,0.007795018502011122,0.0,0.05632940092973809,0.005645527360012904,0.013409145359502042,0.0,2.4390243902439023e-08,0.31749489372355344,0.020390617641860405,0.0
289,Diptera_Group_174,,,,,0,,1,introduced,0.6709117797855075,0.32908822021449197,0.18037756267228394,,0.05794954754690748,,0.17461990916236583,,0.05486961060292741,,2.346985734008283e-10,,0.06317181579701268,
290,Diptera_Group_175,,,,,0,,1,introduced,0.6749013710444173,0.3250986289555823,0.1809464745465862,,0.08636883481562832,,0.1554494837508555,,0.11224582949911943,,3.420770056757171e-09,,0.10398100552477862,
291,Diptera_Group_176,,,,,0,,1,native,0.3795875302548826,0.620412469745118,0.17255491708576248,,0.028642177515332722,,0.1815373545758479,,0.012241675535187967,,5.384261389783709e-11,,0.030193486578600767,
292,Diptera_Group_177,,,,,0,,3,native,0.3814688462238431,0.6185311537761571,0.14587007414258862,0.0,0.02151047044945689,0.0,0.16160323746050562,0.0,0.012241675535187967,0.0,6.534744592728945e-11,0.9999999999999999,0.02505716929054086,
293,Diptera_Group_178,Leptocera erythrocera,,0.0,50.0,1,1.0,2,native,0.31974071480733185,0.6802592851926688,0.14587007414258862,0.020227220729694677,0.02151047044945689,0.0,0.15183218478773627,0.009330610965638496,0.012241675535187967,0.0,8.66697346218745e-09,0.15730210755613114,0.02641721372449829,0.0
294,Diptera_Group_179,Graphomya americana,native,66.0,50.0,1,1.0,1,introduced,0.654165178074781,0.3458348219252182,0.17094190311216861,,0.05769340122369124,,0.18447765914549996,,0.024539628856028024,,8.71299279030526e-12,,0.05997730347648274,
295,Diptera_Group_18,,,,,0,,1,native,0.4860475252193719,0.5139524747806282,0.29407726931457867,,0.07270935387437792,,0.34949921977204146,,0.0,,0.0,,0.04256139058918129,
296,Diptera_Group_180,,,,,0,,1,native,0.4709429825384647,0.5290570174615353,0.16817630959594682,,0.028642177515332722,,0.19035035683806825,,0.024539628856028024,,2.5003834944009816e-11,,0.028975870852090472,
297,Diptera_Group_181,Helicobia rapax,native,33.0,50.0,1,1.0,1,introduced,0.5641425279903366,0.4358574720096633,0.16673378317220988,,0.050344873056453625,,0.16977913116666649,,0.012241675535187967,,6.749501457278724e-11,,0.05622382389394726,
298,Diptera_Group_182,,,,,0,,3,introduced,0.7061617304212435,0.2938382695787555,0.1668521335831838,0.006737673642352888,0.07017571643096447,0.0,0.15149042443118974,0.003197100425036406,0.06323697251512246,0.0,2.208927749654855e-09,0.5451798324894235,0.08634739305693491,0.0
299,Diptera_Group_183,,,,,0,,3,native,0.33115329357385004,0.6688467064261506,0.16724086379810094,0.013498703969415481,0.028690411248636152,0.0,0.17762604262583512,0.006194492642592276,0.0,0.0,4.893388556527074e-10,0.4382085583710295,0.03081910033606734,0.0
300,Diptera_Group_184,Melanophora roralis,native,33.0,50.0,1,1.0,4,introduced,0.7006367688848277,0.29936323111517177,0.16087569717326028,0.0,0.09756296507054826,0.0,0.14086574662142645,0.0,0.12501339740298884,0.0,2.4236846142046327e-10,0.9999999999999999,0.12759056345480313,
301,Diptera_Group_185,,,,,0,,1,native,0.4350427915228306,0.5649572084771693,0.1496584140998426,,0.03581494891485981,,0.17611852102582815,,0.0,,4.034361098327964e-11,,0.0387561207112917,
302,Diptera_Group_186,,,,,0,,1,introduced,0.6082314965022099,0.39176850349778947,0.14438201044420468,,0.06965320206621602,,0.121300884427785,,0.04445752480936904,,2.4236846142046322e-06,,0.10301267882625857,
303,Diptera_Group_187,Phaonia apicata,native,66.0,50.0,1,1.0,1,introduced,0.5600545918337606,0.43994540816623934,0.12857558600042518,,0.09363097526626508,,0.11110129921636872,,0.10772461556909428,,2.6384414787544097e-09,,0.14861422188834397,
304,Diptera_Group_188,,,,,0,,1,native,0.05397942005430349,0.9460205799456964,0.08118859655782917,,0.014154417961792244,,0.08236082678511719,,0.012241675535187967,,4.586593035741678e-09,,0.028307190724433096,
305,Diptera_Group_189,Helina troene,native,66.0,50.0,1,1.0,4,native,0.44560162170042417,0.5543983782995756,0.07943220992375974,0.0,0.0391071585303809,0.0,0.07975189203891703,0.0,0.049306455198429085,0.0,2.822518791225648e-07,0.9999999999999999,0.08010012851178552,
306,Diptera_Group_19,,,,,0,,1,introduced,0.6409634574987189,0.359036542501281,0.3004787262498117,,0.0574986916866032,,0.3483940464009013,,0.03689436817446285,,0.0,,0.03375640325215617,
307,Diptera_Group_190,Helina evecta,native,33.0,50.0,1,1.0,2,native,0.03366734907167442,0.9663326509283258,0.07943220992375974,0.030373576901088155,0.014154417961792244,0.0,0.07975189203891703,0.014575763025858939,0.012241675535187967,0.0,1.236385948765148e-07,0.082837454689242,0.02899138521284694,0.0
308,Diptera_Group_191,Hydrophoria lancifer,native,33.0,50.0,1,1.0,1,native,0.37221972180506646,0.6277802781949343,0.12623953811968008,,0.02737202253834231,,0.1445923375209192,,0.012241675535187967,,1.9174720049087283e-11,,0.035024416947984846,
309,Diptera_Group_192,Bellardia vulgaris,,66.0,,1,1.0,7,native,0.3768646955750339,0.6231353044249665,0.12132129782806696,0.008678202745578288,0.01822227143869172,0.0,0.14262300289576002,0.004084410821997697,0.024539628856028024,0.0,7.746586899831262e-11,0.7379698199118381,0.023585496535744186,0.0
310,Diptera_Group_193,Lucilia coeruleiviridis,native,66.0,50.0,1,1.0,2,native,0.1239021334918109,0.8760978665081892,0.1113192482929916,0.0,0.007126915635415223,0.0,0.1378102102910377,0.0,0.0,0.0,1.5339776039269826e-11,0.9999999999999999,0.00949197521173558,
311,Diptera_Group_194,,,,,0,,1,native,0.18087980738133147,0.8191201926186681,0.1123396874644128,,0.025053431592416353,,0.12274037673685423,,0.0,,7.593189139438565e-10,,0.03669904843912767,
312,Diptera_Group_195,Scathophaga stercoraria,native,33.0,50.0,1,1.0,1,native,0.041866090256505416,0.9581339097434947,0.10387286651116383,,0.0,,0.1149627424308845,,0.0,,1.5247737383034206e-07,,0.0,
313,Diptera_Group_196,,,,,0,,1,native,0.03320442975534458,0.9667955702446553,0.0872040240355966,,0.0,,0.10359121905781499,,0.0,,3.973001994170885e-11,,0.0,
314,Diptera_Group_197,Lucilia sericata,native,33.0,50.0,1,1.0,3,native,0.07366248912963977,0.9263375108703599,0.0872040240355966,0.0,0.007122159697032104,0.0,0.10359121905781499,0.0,0.0,0.0,1.4450069028992177e-08,0.9999999999999999,0.01194877615630879,
315,Diptera_Group_198,Pnyxia scabiei,native,33.0,50.0,1,1.0,1,introduced,0.6786039136210181,0.3213960863789814,0.3529650319339529,,0.3460177291906538,,0.22606750238525752,,0.33804530506184177,,1.6106764841233318e-10,,0.3008749434194113,
316,Diptera_Group_199,,,,,0,,1,introduced,0.6762943026966933,0.3237056973033064,0.30689030655403543,,0.36694307725067704,,0.1621692511440058,,0.39769777850128146,,1.932811780947998e-08,,0.42617456542408677,
317,Diptera_Group_2,,,,,0,,1,native,0.06493565040954613,0.9350643495904539,0.10619498134518861,,0.01822227143869172,,0.1149627424308845,,0.0,,2.8378585672649178e-09,,0.028142809589084074,
318,Diptera_Group_20,,,,,0,,1,introduced,0.6796907804075062,0.3203092195924935,0.28472404545707464,,0.10491628466824648,,0.3358046177800182,,0.07430475870672044,,0.0,,0.06372475244441857,
319,Diptera_Group_200,,,,,0,,1,introduced,0.6783542380573836,0.3216457619426158,0.24316321584090467,,0.22097175785546466,,0.18982197036128307,,0.269632381146546,,1.7947537965945693e-08,,0.22408797673413852,
320,Diptera_Group_201,,,,,0,,1,introduced,0.6814295054280377,0.3185704945719619,0.22112322856916322,,0.23572081008345683,,0.14503981260869062,,0.269632381146546,,4.065040650406504e-06,,0.30084212272918553,
321,Diptera_Group_202,,,,,0,,1,introduced,0.6740585251634691,0.32594147483653046,0.18748679691793851,,0.12843844606960814,,0.15314258990542903,,0.13784219147195217,,2.546402822518791e-07,,0.15659657724969978,
322,Diptera_Group_203,,,,,0,,2,introduced,0.7069793682045518,0.29302063179544763,0.174864225679156,0.0,0.09571130789602772,0.0,0.1598481191901795,0.0,0.08689209860691886,0.0,4.709311244055836e-08,0.9999999999999999,0.11253308778914993,
323,Diptera_Group_204,,,,,0,,1,native,0.4372788472302035,0.5627211527697963,0.16979406330943914,,0.042044802291817146,,0.18930859982704046,,0.0,,3.113974535971775e-09,,0.04273837300426344,
324,Diptera_Group_205,,,,,0,,1,native,0.45144071318521256,0.5485592868147874,0.16418208606899043,,0.042044802291817146,,0.15348265732884125,,0.0,,1.9788311090658073e-08,,0.0511665131995084,
325,Diptera_Group_206,,,,,0,,1,introduced,0.6184254138259088,0.3815745861740907,0.14159615230419054,,0.12453552427678599,,0.11793972583193302,,0.12501339740298884,,2.7458199110292984e-07,,0.18841659430042018,
326,Diptera_Group_207,,,,,0,,1,introduced,0.6184254138259088,0.3815745861740907,0.14159615230419054,,0.09571130789602772,,0.11793972583193302,,0.08689209860691886,,3.0832949838932354e-07,,0.1448068635496974,
327,Diptera_Group_208,,,,,0,,3,native,0.08758946279356951,0.9124105372064302,0.05336734284511491,0.0,0.0071150257894574236,0.0,0.06355282632919823,0.0,0.012269814428014012,0.0,1.0921920539960117e-09,0.9999999999999999,0.017146403418821406,
328,Diptera_Group_209,Clogmia albipunctata,,33.0,,1,1.0,2,native,0.026780665048810968,0.9732193349511892,0.05336734284511491,0.040594780630301364,0.0071150257894574236,0.0646176119091443,0.06355282632919823,0.009550403722068017,0.012269814428014012,0.11422501554417112,8.436876821598403e-11,0.35363223511484104,0.017146403418821406,0.4810984755159278
329,Diptera_Group_21,,,,,0,,3,introduced,0.6706789655611233,0.32932103443887606,0.28361063584039997,0.02022974218997584,0.09897381064269305,0.0,0.2557720856781064,0.009102099047137486,0.03689436817446285,0.0,0.0,0.1573651275585574,0.07705857148870336,0.0
330,Diptera_Group_210,,,,,0,,1,introduced,0.6748869168990012,0.3251130831009984,0.17872158698081803,,0.10881164664856414,,0.1689263712141736,,0.07430475870672044,,4.525233931584598e-10,,0.12204368610439989,
331,Diptera_Group_211,Psychoda alternata,,66.0,,1,1.0,3,introduced,0.6324207018183609,0.36757929818163876,0.17872158698081803,0.05418346091922355,0.10881164664856414,0.06496529387613245,0.1689263712141736,0.015830935836934353,0.11230627997230087,0.11448859123855813,2.4543641662831722e-09,0.16465560783924088,0.12204368610439989,0.29179619648978977
332,Diptera_Group_212,,,,,0,,3,native,0.4904144289589233,0.5095855710410768,0.292384860226233,0.1305604834621401,0.06889317471893146,0.0,0.2837699802349849,0.06355785247769608,0.0,0.0,0.0,0.3333392543335613,0.048824522636975995,0.0
333,Diptera_Group_213,Bradysia vagans,introduced,33.0,50.0,1,1.0,1,native,0.4810026456228073,0.5189973543771931,0.27001806341704016,,0.047259369300210824,,0.3552821004985921,,0.012241675535187967,,0.0,,0.027246719478755687,
334,Diptera_Group_214,,,,,0,,1,native,0.48000990845885005,0.5199900915411503,0.2416410796726846,,0.06138269620212536,,0.24421214758222382,,0.0,,3.6048473692284094e-13,,0.049819183797719435,
335,Diptera_Group_215,Corynoptera globiformis,introduced,33.0,50.0,1,1.0,1,introduced,0.6244876895129314,0.3755123104870682,0.23729484550066593,,0.043416358134184964,,0.23937793334201823,,0.024539628856028024,,0.0,,0.03587406329720007,
336,Diptera_Group_216,Zygoneura calthella,native,66.0,50.0,1,1.0,2,introduced,0.7101435843847491,0.28985641561525033,0.2213158408671499,0.0,0.13399341759316977,0.0,0.17021898597556306,0.0,0.15073282690994005,0.0,7.05629697806412e-11,0.9999999999999999,0.14930856503702553,
337,Diptera_Group_217,,,,,0,,1,introduced,0.6772123918266031,0.3227876081733964,0.21165174372973994,,0.1535086299225979,,0.1849902643242223,,0.1915949929568512,,1.6873753643196807e-10,,0.15920182130046678,
338,Diptera_Group_218,,,,,0,,1,introduced,0.6261138090719299,0.37388619092806963,0.20489949238458838,,0.043416358134184964,,0.21925547221605768,,0.02476685309039804,,7.07163675410339e-13,,0.03879139860503622,
339,Diptera_Group_219,,,,,0,,1,introduced,0.6722660524769345,0.327733947523065,0.19774212742170072,,0.07951971567069577,,0.18107885254522865,,0.049306455198429085,,1.1198036508666974e-10,,0.0840103026210763,
340,Diptera_Group_22,Forcipomyia bipunctata,,66.0,,1,1.0,1,introduced,0.640892661088743,0.3591073389112567,0.28844991027672373,,0.0574986916866032,,0.3406685061847943,,0.03689436817446285,,0.0,,0.03446341729027007,
341,Diptera_Group_220,Sciara kitakamiensis,introduced,33.0,50.0,1,1.0,3,introduced,0.7019217512936735,0.2980782487063259,0.19774212742170072,0.0,0.10228820280664287,0.0,0.14155984088741239,0.0,0.11224582949911943,0.0,3.9730019941708846e-08,0.9999999999999999,0.1332231352308557,
342,Diptera_Group_221,Culex salinarius,native,33.0,50.0,2,4.0,3,native,0.03516569169868392,0.9648343083013162,0.026492337960052778,0.08857544925786788,0.007282654871423659,0.043397572896150344,0.030423131499612767,0.03543651809603254,0.012451058855570366,0.07614996886133306,4.479214603466789e-08,0.1075500156406756,0.0274707091162265,0.08708015764869406
343,Diptera_Group_221,Culiseta melanura,native,66.0,50.0,2,3.0,3,native,0.03516569169868392,0.9648343083013162,0.026492337960052778,0.08857544925786788,0.007282654871423659,0.043397572896150344,0.030423131499612767,0.03543651809603254,0.012451058855570366,0.07614996886133306,4.479214603466789e-08,0.1075500156406756,0.0274707091162265,0.08708015764869406
344,Diptera_Group_222,,,,,0,,8,native,0.05916013246305714,0.9408398675369426,0.022748032869327098,0.005054864321549354,0.0,0.0,0.029211569551626737,0.0023242847987821917,0.0,0.0,3.46678938487498e-08,0.677540027585291,0.0,0.0
345,Diptera_Group_223,,,,,0,,4,native,0.02403357379027101,0.9759664262097291,0.03286798567010289,0.020263251070028118,0.0,0.0,0.04161971290274894,0.009530690833906392,0.0,0.0,8.958429206933578e-09,0.5225069316165168,0.0,0.0
346,Diptera_Group_23,Mycetophila fungorum,,66.0,,1,1.0,3,introduced,0.6942026199773811,0.30579738002261825,0.28359977915316087,0.013489945212649342,0.18486467365081782,0.0,0.18772598187615666,0.006259696811126881,0.13784219147195217,0.0,0.0,0.43819057837033726,0.18929158591841727,0.0
347,Diptera_Group_24,,,,,0,,1,introduced,0.6805062748199939,0.3194937251800056,0.28232754353536055,,0.12502960948746816,,0.28899721285388474,,0.11224582949911943,,0.0,,0.08714808348947108,
348,Diptera_Group_25,Dasyhelea incisurata,introduced,100.0,50.0,1,1.0,3,introduced,0.7182919242514335,0.2817080757485656,0.2829434414349958,0.006737673642352888,0.11217061686183634,0.0,0.27016018712177114,0.0031166730306514943,0.07133222705401013,0.0,0.0,0.5452058524904252,0.08312155075015033,0.0
349,Diptera_Group_26,Psilocephala argentata,introduced,33.0,50.0,1,1.0,1,introduced,0.5395673446080798,0.4604326553919201,0.2659886227283478,,0.07277831498093316,,0.30372982411061145,,0.01765549687253058,,0.0,,0.04847628121437826,
350,Diptera_Group_27,,,,,0,,1,introduced,0.6777032356665373,0.32229676433346205,0.2831832365022358,,0.08307843529605902,,0.2536067202108002,,0.07430475870672044,,0.0,,0.06517985978859349,
351,Diptera_Group_28,Agromyza sp. Agvt,,,,1,1.0,1,introduced,0.6046034459580811,0.3953965540419187,0.2700486123821215,,0.04796356760960996,,0.3466841007444293,,0.05486961060292741,,0.0,,0.028286953449337435,
352,Diptera_Group_29,Efferia aestuans,native,66.0,50.0,1,1.0,1,introduced,0.6807842795561769,0.3192157204438225,0.2654069046134142,,0.11913032932021515,,0.27040518823858706,,0.08689209860691886,,0.0,,0.08820645697423385,
353,Diptera_Group_3,Eutolmus lecythus,,66.0,,1,1.0,1,introduced,0.6050522522482684,0.3949477477517314,0.4273139155311457,,0.12156324024772343,,1.0,,0.12068813929886064,,0.0,,0.026138897583975595,
354,Diptera_Group_30,,,,,0,,1,introduced,0.6455963756388832,0.35440362436111644,0.23896457538074284,,0.049358370762731085,,0.24639366038718946,,0.04103174834778292,,0.0,,0.039741775904971174,
355,Diptera_Group_31,,,,,0,,1,native,0.4587293320869383,0.5412706679130616,0.10059441525211811,,0.04579329805549786,,0.09906065546069995,,0.06595253616081774,,9.326583831876054e-13,,0.07956231544873507,
356,Diptera_Group_32,,,,,0,,3,native,0.4173216535164609,0.582678346483539,0.10059441525211811,0.020234453339448535,0.04579329805549786,0.021728028467078116,0.09906065546069995,0.006152822035113366,0.04103174834778292,0.0379876446339672,5.767755790765455e-12,0.3630373854769393,0.07956231544873507,0.2511023491754258
357,Diptera_Group_33,,,,,0,,1,native,0.1803188865760381,0.819681113423962,0.16256168525547937,,0.0071967640439076115,,0.2117773456504715,,0.0,,0.0,,0.006630508033530034,
358,Diptera_Group_34,,,,,0,,3,native,0.1500819747648779,0.8499180252351224,0.16256168525547937,0.020232330004474927,0.0071967640439076115,0.0,0.2117773456504715,0.00919593596273038,0.0,0.0,0.0,0.157339247557561,0.006630508033530034,0.0
359,Diptera_Group_35,Simulium venustum,native,33.0,50.0,1,1.0,1,introduced,0.6795081586459226,0.32049184135407693,0.25927750874835254,,0.11600553583419539,,0.2446048623144345,,0.09657364310687935,,0.0,,0.09401641716535422,
360,Diptera_Group_36,,,,,0,,1,introduced,0.6734038295501148,0.32659617044988465,0.25063558570602473,,0.10561615294419233,,0.2365746357295601,,0.049306455198429085,,0.0,,0.08819249970133242,
361,Diptera_Group_37,Lasiopogon tetragrammus,native,66.0,50.0,1,1.0,1,introduced,0.6805062748199939,0.3194937251800056,0.2874238370748572,,0.11885483981476905,,0.29167447637796534,,0.1261081929195003,,0.0,,0.08215073809873977,
362,Diptera_Group_38,Limonia tristigma,native,66.0,50.0,1,1.0,1,introduced,0.679214464312431,0.32078553568756846,0.2564700624345368,,0.088651472287061,,0.2458142696202496,,0.08689209860691886,,4.141739530602853e-13,,0.0715302552344754,
363,Diptera_Group_39,,,,,0,,1,introduced,0.6734038295501148,0.32659617044988465,0.25063558570602473,,0.09812913469060446,,0.2248902316922083,,0.049306455198429085,,0.0,,0.08572375989348813,
364,Diptera_Group_4,,,,,0,,2,introduced,0.6888283441182288,0.31117165588177054,0.3884169270527737,0.010108467912958129,0.215831759701869,0.0,0.3212053822013055,0.004724529629285216,0.20292568521079443,0.0,0.0,0.317792753735021,0.13657101154643073,0.0
365,Diptera_Group_40,,,,,0,,2,introduced,0.6606909947641391,0.3393090052358605,0.25237321012442065,0.010108467912958129,0.10493537940593393,0.032201182435597143,0.260442239307296,0.0,0.08059842865681965,0.056981529203122355,0.0,0.3188412437753879,0.08037815972415174,
366,Diptera_Group_41,,,,,0,,5,introduced,0.6672561465478218,0.33274385345217794,0.2448272938047253,0.049755710311286214,0.09594846595778897,0.013001823325274754,0.25656951957748014,0.02134914707762889,0.07142798488320902,0.022818782494172962,4.218438410799202e-13,0.05397678357810616,0.07449391400503663,0.04330405234728208
367,Diptera_Group_42,,,,,0,,1,introduced,0.677120850959062,0.3228791490409373,0.2521137943225822,,0.15454336594962387,,0.19595761758952368,,0.13784219147195217,,3.0526154318146956e-11,,0.15243273226674145,
368,Diptera_Group_43,,,,,0,,1,introduced,0.6632911808414275,0.336708819158572,0.24415398245198044,,0.08044833038603869,,0.20457114075021535,,0.03689436817446285,,0.0,,0.07641319897094626,
369,Diptera_Group_44,Mumetopia occipitalis,native,33.0,50.0,1,1.0,1,introduced,0.6767552510245733,0.32324474897542604,0.24462039074379954,,0.10612439949379142,,0.21945909422029342,,0.07430475870672044,,4.279797514956281e-13,,0.09474145653133223,
370,Diptera_Group_45,,,,,0,,1,introduced,0.5182552917834607,0.4817447082165391,0.2398875547683652,,0.08344645264751104,,0.23397446097643337,,0.0,,0.0,,0.07037126924866809,
371,Diptera_Group_46,,,,,0,,1,native,0.18759531819131392,0.812404681808686,0.19150949465590744,,0.0,,0.2774853840077109,,0.0,,0.0,,0.0,
372,Diptera_Group_47,,,,,0,,2,native,0.1868973857337913,0.8131026142662084,0.19150949465590744,0.13273736628961544,0.0,0.0,0.2774853840077109,0.06420703237497946,0.0,0.0,0.0,0.00026181151007974307,0.0,0.0
373,Diptera_Group_48,,,,,0,,1,introduced,0.5704224982600731,0.4295775017399267,0.21970867555373264,,0.08330451982964464,,0.20164052375125083,,0.012241675535187967,,2.3623255100475532e-11,,0.08013509178478101,
374,Diptera_Group_49,,,,,0,,1,introduced,0.6648846888587766,0.3351153111412229,0.21970867555373264,,0.08944361996447034,,0.19435969668777714,,0.03689436817446285,,2.6998005829114897e-10,,0.0888555150708961,
375,Diptera_Group_5,,,,,0,,1,native,0.48267702683531394,0.5173229731646863,0.30130190281240243,,0.05713578519430917,,0.4289367836264532,,0.01765549687253058,,0.0,,0.027633199206943897,
376,Diptera_Group_50,,,,,0,,1,introduced,0.6523170624018191,0.34768293759818064,0.24172539338544435,,0.061654530023590406,,0.24358090397879179,,0.049306455198429085,,5.767755790765455e-12,,0.05015603722443673,
377,Diptera_Group_51,,,,,0,,1,introduced,0.6767552510245733,0.32324474897542604,0.2430780078375981,,0.1228195888065718,,0.23545932555731847,,0.10772461556909428,,3.5741678171498692e-12,,0.10299171153594848,
378,Diptera_Group_52,,,,,0,,1,introduced,0.6767552510245733,0.32324474897542604,0.23940959224268055,,0.11935520712316627,,0.2319666298005173,,0.09953892605240731,,0.0,,0.10143032727219489,
379,Diptera_Group_53,Amblypsilopus scintillans,native,66.0,50.0,1,1.0,1,native,0.482873225025142,0.5171267749748584,0.2394753762553089,,0.061654530023590406,,0.25842576876499185,,0.0,,0.0,,0.04755825344698661,
380,Diptera_Group_54,,,,,0,,1,introduced,0.6770376203550652,0.3229623796449342,0.2358829216994432,,0.08842542324555284,,0.2336944698018144,,0.0617763981398694,,0.0,,0.0746498140002709,
381,Diptera_Group_55,Bactrocera dorsalis,introduced,66.0,50.0,1,1.0,2,introduced,0.6635721879305589,0.3364278120694406,0.23577054514932244,0.020247989599905297,0.07307651941597028,0.0,0.26327684994342754,0.00919593596273038,0.03542833720782528,0.0,0.0,0.157339247557561,0.05543060416675067,0.0
382,Diptera_Group_56,Metalimnobia novaeangliae,native,66.0,50.0,1,1.0,1,introduced,0.677120850959062,0.3228791490409373,0.23686651610033305,,0.14954363248625274,,0.1821957599811646,,0.12501339740298884,,4.893388556527074e-10,,0.15714981776513692,
383,Diptera_Group_57,Erioptera caliptera,native,66.0,50.0,1,1.0,2,introduced,0.6547830327430306,0.3452169672569687,0.23274789675830587,0.0,0.04357923127776809,0.0,0.2738329327646947,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.03190071710306795,
384,Diptera_Group_58,Cuterebra fontinella,native,66.0,50.0,1,1.0,2,introduced,0.6084104105547945,0.3915895894452055,0.22592013151937584,0.11518886533756513,0.036686243925062895,0.0,0.23356107748563693,0.05359935777788998,0.024886871352860464,0.0,0.0,0.000809261531156569,0.03098675516463773,0.0
385,Diptera_Group_59,Halocladius variabilis,native,33.0,50.0,1,1.0,2,introduced,0.5107834479505012,0.48921655204949865,0.23064441807718195,0.030404896091948894,0.08330451982964464,0.0,0.2011530837947952,0.014234593289493076,0.0,0.0,0.0,0.08290671469190851,0.08030541064633967,0.0
386,Diptera_Group_6,,,,,0,,1,native,0.48301956194480067,0.5169804380551997,0.27587221453758354,,0.05840547877429225,,0.30490880437495854,,0.0,,0.0,,0.038765107719616436,
387,Diptera_Group_60,,,,,0,,1,introduced,0.6748515157044129,0.32514848429558657,0.26060075469894683,,0.10344542199307293,,0.2211165672686835,,0.049306455198429085,,9.403282712072403e-13,,0.09173584888092264,
388,Diptera_Group_61,Beameromyia disfascia,native,33.0,50.0,1,1.0,1,introduced,0.6767552510245733,0.32324474897542604,0.23038176494356372,,0.11065428883540325,,0.20558700461932403,,0.10772461556909428,,2.132228869458506e-11,,0.1046473573117507,
389,Diptera_Group_62,,,,,0,,1,introduced,0.6795793453468039,0.3204206546531956,0.2280795749029234,,0.090534788394699,,0.24297195967396668,,0.07133222705401013,,0.0,,0.07381556001562652,
390,Diptera_Group_63,Cerodontha dorsalis,native,33.0,50.0,1,1.0,4,introduced,0.6442284631481247,0.35577153685187507,0.2276721540155765,0.02533463759184087,0.09138343945946603,0.01616527810832023,0.2181680642439756,0.009503135903131451,0.07745160705576853,0.028490702349389618,3.834944009817457e-12,0.2662253617496764,0.0820091468770915,0.12095422647994385
391,Diptera_Group_64,,,,,0,,2,introduced,0.6861648780193697,0.31383512198062946,0.22650408536067657,0.010108467912958129,0.08341805898552225,0.0,0.2301973649316904,0.004626507813226638,0.049306455198429085,0.0,0.0,0.31782446373624185,0.07137566842904697,0.0
392,Diptera_Group_65,Anopheles punctipennis,native,33.0,50.0,2,3.0,10,native,0.018152853536716102,0.981847146463284,0.10364602077104264,0.050495161715845754,0.00023176326598338377,0.0,0.1286270796035337,0.02336337758116308,0.0003948806794590389,0.0,3.298051848443013e-13,0.06686360407424875,0.0003263544164944899,0.0
393,Diptera_Group_65,Coquillettidia perturbans,native,66.0,50.0,2,2.0,10,native,0.018152853536716102,0.981847146463284,0.10364602077104264,0.050495161715845754,0.00023176326598338377,0.0,0.1286270796035337,0.02336337758116308,0.0003948806794590389,0.0,3.298051848443013e-13,0.06686360407424875,0.0003263544164944899,0.0
394,Diptera_Group_66,Coquillettidia perturbans,native,66.0,50.0,2,2.0,31,native,0.007849792838081886,0.9921502071619184,0.10364602077104264,0.027713237241809102,0.00023176326598338377,0.0021129976816725944,0.1286270796035337,0.012379515368322594,0.0003948806794590389,0.0036884411649572724,4.724651020095106e-14,0.21073187961317733,0.0003263544164944899,0.012136687931773584
395,Diptera_Group_66,Culiseta impatiens,native,66.0,50.0,2,2.0,31,native,0.007849792838081886,0.9921502071619184,0.10364602077104264,0.027713237241809102,0.00023176326598338377,0.0021129976816725944,0.1286270796035337,0.012379515368322594,0.0003948806794590389,0.0036884411649572724,4.724651020095106e-14,0.21073187961317733,0.0003263544164944899,0.012136687931773584
396,Diptera_Group_67,Atrichopogon levis,native,66.0,50.0,1,1.0,4,introduced,0.6870565920642258,0.31294340793577363,0.22568529082176553,0.07806414488788525,0.09752985096225385,0.0,0.1914143673927535,0.038574011563992,0.07430475870672044,0.0,5.537659150176406e-12,0.19348767894927563,0.09818805967967907,0.0
397,Diptera_Group_68,Coboldia fuscipes,,66.0,,1,1.0,1,introduced,0.6764615566910818,0.32353844330891757,0.22420549036803472,,0.08692708970240513,,0.2279300491176472,,0.0894665130725352,,4.954747660684153e-13,,0.07503657109198429,
398,Diptera_Group_69,,,,,0,,1,introduced,0.6345326197427188,0.3654673802572806,0.2171291123570725,,0.057654359938456676,,0.24072458469885694,,0.024539628856028024,,1.687375364319681e-11,,0.04740007425287368,
399,Diptera_Group_7,,,,,0,,1,native,0.48224747699129245,0.5177525230087079,0.26407396455329174,,0.05840547877429225,,0.2767182482040381,,0.0,,0.0,,0.042349197418815224,
400,Diptera_Group_70,,,,,0,,1,introduced,0.6301001179538558,0.3698998820461437,0.21796471955826485,,0.04357923127776809,,0.1890217911649347,,0.024539628856028024,,4.1570793066421227e-10,,0.044356606245470984,
